bear,year,Column4,juliandate,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33498,,,133,13.05.2016,,,18:00:00,30.88954,-88.07392
33498,,,133,13.05.2016,,,19:00:00,30.88952,-88.07392
33498,,,133,13.05.2016,,,20:00:00,30.88946,-88.07398
33498,,,133,13.05.2016,,,21:00:00,30.88959,-88.07392
33498,,,133,13.05.2016,,,22:00:00,30.88982,-88.07396
33498,,,133,13.05.2016,,,23:00:00,30.88983,-88.07385
33498,,,134,14.05.2016,,,0:00:00,30.88983,-88.07388
33498,,,134,14.05.2016,,,1:00:00,30.88974,-88.07363
33498,,,134,14.05.2016,,,2:00:00,30.88977,-88.07385
33498,,,134,14.05.2016,,,3:00:00,30.88962,-88.07368
33498,,,134,14.05.2016,,,4:00:00,30.88959,-88.07381
33498,,,134,14.05.2016,,,5:00:00,30.88946,-88.07385
33498,,,134,14.05.2016,,,6:00:00,30.88935,-88.07382
33498,,,134,14.05.2016,,,7:00:00,30.88948,-88.07384
33498,,,134,14.05.2016,,,8:00:00,30.88948,-88.07388
33498,,,134,14.05.2016,,,9:00:00,30.88945,-88.07387
33498,,,134,14.05.2016,,,10:00:00,30.88945,-88.07388
33498,,,134,14.05.2016,,,11:00:00,30.88944,-88.07388
33498,,,134,14.05.2016,,,12:00:00,30.88949,-88.07389
33498,,,134,14.05.2016,,,13:00:00,30.88952,-88.07381
33498,,,134,14.05.2016,,,14:00:00,30.88931,-88.07419
33498,,,134,14.05.2016,,,15:00:00,30.88946,-88.07385
33498,,,134,14.05.2016,,,16:00:00,30.88947,-88.07363
33498,,,134,14.05.2016,,,17:00:00,30.88958,-88.07368
33498,,,134,14.05.2016,,,18:00:00,30.88939,-88.0738
33498,,,134,14.05.2016,,,19:00:00,30.88976,-88.07434
33498,,,134,14.05.2016,,,20:00:00,30.88923,-88.07382
33498,,,134,14.05.2016,,,21:00:00,30.88927,-88.07382
33498,,,134,14.05.2016,,,22:00:00,30.88929,-88.07372
33498,,,134,14.05.2016,,,23:00:00,30.8892,-88.07376
33498,,,134,15.05.2016,,,0:00:00,30.8892,-88.07385
33498,,,134,15.05.2016,,,1:00:00,30.88921,-88.07375
33498,,,134,15.05.2016,,,2:00:00,30.88923,-88.07371
33498,,,134,15.05.2016,,,3:00:00,30.88924,-88.07379
33498,,,134,15.05.2016,,,4:00:00,30.88921,-88.07382
33498,,,134,15.05.2016,,,5:00:00,30.88933,-88.07408
33498,,,134,15.05.2016,,,6:00:00,30.88935,-88.07382
33498,,,134,15.05.2016,,,7:00:00,30.88927,-88.07375
33498,,,134,15.05.2016,,,8:00:00,30.88932,-88.07374
33498,,,134,15.05.2016,,,9:00:00,30.8893,-88.0738
33498,,,134,15.05.2016,,,10:00:00,30.88926,-88.07378
33498,,,134,15.05.2016,,,11:00:00,30.88926,-88.07382
33498,,,134,15.05.2016,,,12:00:00,30.8894,-88.07373
33498,,,134,15.05.2016,,,13:00:00,30.88927,-88.07378
33498,,,134,15.05.2016,,,14:00:00,30.88928,-88.07391
33498,,,134,15.05.2016,,,15:00:00,30.88928,-88.07373
33498,,,134,15.05.2016,,,16:00:00,30.8894,-88.07382
33498,,,134,15.05.2016,,,17:00:00,30.88955,-88.07372
33498,,,134,15.05.2016,,,18:00:00,30.88957,-88.07373
33498,,,134,15.05.2016,,,19:00:00,30.88941,-88.07402
33498,,,136,15.05.2016,,,20:00:00,30.88962,-88.07382
33498,,,136,15.05.2016,,,21:00:00,30.88953,-88.07382
33498,,,136,15.05.2016,,,22:00:00,30.88956,-88.07389
33498,,,136,15.05.2016,,,23:00:00,30.88945,-88.07388
33498,,,136,16.05.2016,,,0:01:00,30.88877,-88.07348
33498,,,136,16.05.2016,,,1:00:00,30.88824,-88.07344
33498,,,136,16.05.2016,,,2:02:00,30.88828,-88.0738
33498,,,136,16.05.2016,,,3:00:00,30.88827,-88.07381
33498,,,136,16.05.2016,,,4:01:00,30.88835,-88.07385
33498,,,136,16.05.2016,,,5:00:00,30.88816,-88.07361
33498,,,136,16.05.2016,,,6:00:00,30.88833,-88.07382
33498,,,136,16.05.2016,,,7:00:00,30.88828,-88.07374
33498,,,136,16.05.2016,,,8:01:00,30.88834,-88.07375
33498,,,136,16.05.2016,,,9:01:00,30.88818,-88.07378
33498,,,136,16.05.2016,,,10:02:00,30.88821,-88.0738
33498,,,136,16.05.2016,,,11:00:00,30.88855,-88.07384
33498,,,136,16.05.2016,,,12:01:00,30.88823,-88.07368
33498,,,136,16.05.2016,,,13:00:00,30.88827,-88.07379
33498,,,136,16.05.2016,,,14:00:00,30.88814,-88.07352
33498,,,136,16.05.2016,,,15:00:00,30.88804,-88.07379
33498,,,136,16.05.2016,,,16:01:00,30.88813,-88.07373
33498,,,136,16.05.2016,,,17:00:00,30.88804,-88.07378
33498,,,136,16.05.2016,,,18:02:00,30.88796,-88.07378
33498,,,136,16.05.2016,,,19:02:00,30.88785,-88.07375
33498,,,136,16.05.2016,,,20:00:00,30.88793,-88.07373
33498,,,136,16.05.2016,,,21:00:00,30.88801,-88.07377
33498,,,136,16.05.2016,,,22:00:00,30.88813,-88.0735
33498,,,136,16.05.2016,,,23:00:00,30.88801,-88.07373
33498,,,136,17.05.2016,,,0:00:00,30.88803,-88.07368
33498,,,136,17.05.2016,,,1:00:00,30.88807,-88.0737
33498,,,136,17.05.2016,,,2:00:00,30.8881,-88.07368
33498,,,136,17.05.2016,,,3:00:00,30.88807,-88.07368
33498,,,136,17.05.2016,,,4:00:00,30.8881,-88.07384
33498,,,136,17.05.2016,,,5:00:00,30.88805,-88.07371
33498,,,136,17.05.2016,,,6:00:00,30.88802,-88.0737
33498,,,136,17.05.2016,,,7:00:00,30.88806,-88.0737
33498,,,136,17.05.2016,,,8:00:00,30.88802,-88.0737
33498,,,136,17.05.2016,,,9:00:00,30.88803,-88.07375
33498,,,136,17.05.2016,,,10:00:00,30.88807,-88.07369
33498,,,136,17.05.2016,,,11:00:00,30.88798,-88.07355
33498,,,136,17.05.2016,,,12:00:00,30.88786,-88.07353
33498,,,136,17.05.2016,,,13:00:00,30.88784,-88.07348
33498,,,136,17.05.2016,,,14:00:00,30.88786,-88.07352
33498,,,136,17.05.2016,,,15:00:00,30.88783,-88.07355
33498,,,138,17.05.2016,,,16:00:00,30.88779,-88.0736
33498,,,138,17.05.2016,,,17:00:00,30.88784,-88.0735
33498,,,138,17.05.2016,,,18:00:00,30.88798,-88.0736
33498,,,138,17.05.2016,,,19:00:00,30.88787,-88.07359
33498,,,138,17.05.2016,,,20:00:00,30.88791,-88.07355
33498,,,138,17.05.2016,,,21:00:00,30.88784,-88.0736
33498,,,138,17.05.2016,,,22:00:00,30.88786,-88.07369
33498,,,138,17.05.2016,,,23:00:00,30.88784,-88.07357
33498,,,138,18.05.2016,,,0:00:00,30.88784,-88.07352
33498,,,138,18.05.2016,,,1:00:00,30.88781,-88.07359
33498,,,138,18.05.2016,,,2:00:00,30.8878,-88.07343
33498,,,138,18.05.2016,,,3:00:00,30.88781,-88.07361
33498,,,138,18.05.2016,,,4:00:00,30.8879,-88.0736
33498,,,138,18.05.2016,,,5:00:00,30.88783,-88.07363
33498,,,138,18.05.2016,,,6:00:00,30.88775,-88.07363
33498,,,138,18.05.2016,,,7:00:00,30.88786,-88.0736
33498,,,138,18.05.2016,,,8:00:00,30.88786,-88.07359
33498,,,138,18.05.2016,,,9:00:00,30.88791,-88.07363
33498,,,138,18.05.2016,,,10:00:00,30.88775,-88.07367
33498,,,138,18.05.2016,,,11:00:00,30.88781,-88.07385
33498,,,138,18.05.2016,,,12:00:00,30.88803,-88.07373
33498,,,138,18.05.2016,,,13:00:00,30.88851,-88.07363
33498,,,138,18.05.2016,,,14:00:00,30.88808,-88.07357
33498,,,138,18.05.2016,,,15:00:00,30.88804,-88.07361
33498,,,138,18.05.2016,,,16:00:00,30.88805,-88.07356
33498,,,138,18.05.2016,,,17:00:00,30.88801,-88.07368
33498,,,138,18.05.2016,,,18:00:00,30.88815,-88.07353
33498,,,138,18.05.2016,,,19:00:00,30.88837,-88.07392
33498,,,138,18.05.2016,,,20:00:00,30.88807,-88.07373
33498,,,138,18.05.2016,,,21:00:00,30.88801,-88.07378
33498,,,138,18.05.2016,,,22:00:00,30.88803,-88.07366
33498,,,138,18.05.2016,,,23:00:00,30.8881,-88.07368
33498,,,138,19.05.2016,,,0:00:00,30.88804,-88.07366
33498,,,138,19.05.2016,,,1:00:00,30.88811,-88.07361
33498,,,138,19.05.2016,,,2:00:00,30.88805,-88.07381
33498,,,138,19.05.2016,,,3:00:00,30.88794,-88.0736
33498,,,138,19.05.2016,,,4:00:00,30.88825,-88.07373
33498,,,138,19.05.2016,,,5:00:00,30.88805,-88.07374
33498,,,138,19.05.2016,,,6:00:00,30.88808,-88.07372
33498,,,138,19.05.2016,,,7:00:00,30.88806,-88.0737
33498,,,138,19.05.2016,,,8:00:00,30.88801,-88.07347
33498,,,138,20.05.2016,,,0:00:00,30.88785,-88.07388
33498,,,138,20.05.2016,,,1:00:00,30.88795,-88.07414
33498,,,138,20.05.2016,,,2:00:00,30.88711,-88.07464
33498,,,139,20.05.2016,,,3:00:00,30.88488,-88.07543
33498,,,139,20.05.2016,,,4:00:00,30.88497,-88.07556
33498,,,139,20.05.2016,,,5:00:00,30.88499,-88.0755
33498,,,139,20.05.2016,,,6:00:00,30.88489,-88.07548
33498,,,139,20.05.2016,,,7:00:00,30.88493,-88.07555
33498,,,139,20.05.2016,,,8:00:00,30.88467,-88.07585
33498,,,139,20.05.2016,,,9:00:00,30.8846,-88.0759
33498,,,139,20.05.2016,,,10:00:00,30.8846,-88.07602
33498,,,139,20.05.2016,,,11:00:00,30.88466,-88.07604
33498,,,139,20.05.2016,,,12:00:00,30.88468,-88.07621
33498,,,139,20.05.2016,,,13:00:00,30.88449,-88.07608
33498,,,139,20.05.2016,,,14:00:00,30.88456,-88.07604
33498,,,139,20.05.2016,,,15:00:00,30.88469,-88.07597
33498,,,139,20.05.2016,,,16:00:00,30.8846,-88.07608
33498,,,139,20.05.2016,,,17:00:00,30.88466,-88.07606
33498,,,139,20.05.2016,,,18:00:00,30.88475,-88.07614
33498,,,139,20.05.2016,,,19:00:00,30.88466,-88.07609
33498,,,139,20.05.2016,,,20:00:00,30.88461,-88.07556
33498,,,139,20.05.2016,,,21:00:00,30.88431,-88.07616
33498,,,139,21.05.2016,,,0:00:00,30.88468,-88.07614
33498,,,139,21.05.2016,,,1:00:00,30.88466,-88.07604
33498,,,139,21.05.2016,,,2:00:00,30.8846,-88.07622
33498,,,140,21.05.2016,,,3:00:00,30.88465,-88.07617
33498,,,140,21.05.2016,,,4:00:00,30.88438,-88.07659
33498,,,140,21.05.2016,,,5:00:00,30.88388,-88.07601
33498,,,140,21.05.2016,,,6:00:00,30.88395,-88.07609
33498,,,140,21.05.2016,,,7:00:00,30.88429,-88.0764
33498,,,140,21.05.2016,,,8:00:00,30.88428,-88.07752
33498,,,141,21.05.2016,,,9:00:00,30.88445,-88.07747
33498,,,141,21.05.2016,,,10:00:00,30.88446,-88.07756
33498,,,141,21.05.2016,,,11:00:00,30.88465,-88.07744
33498,,,141,21.05.2016,,,12:00:00,30.88451,-88.07752
33498,,,141,21.05.2016,,,13:00:00,30.88444,-88.07755
33498,,,141,21.05.2016,,,14:00:00,30.88439,-88.07746
33498,,,141,21.05.2016,,,15:00:00,30.88444,-88.07744
33498,,,141,21.05.2016,,,16:00:00,30.88442,-88.07752
33498,,,141,21.05.2016,,,17:00:00,30.88445,-88.0775
33498,,,141,21.05.2016,,,18:00:00,30.88435,-88.0776
33498,,,141,21.05.2016,,,19:00:00,30.88436,-88.07755
33498,,,141,21.05.2016,,,20:00:00,30.88465,-88.07784
33498,,,141,21.05.2016,,,21:00:00,30.88445,-88.07756
33498,,,141,22.05.2016,,,0:00:00,30.88442,-88.07765
33498,,,141,22.05.2016,,,1:00:00,30.88461,-88.0776
33498,,,141,22.05.2016,,,2:00:00,30.88461,-88.07764
33498,,,141,22.05.2016,,,3:00:00,30.88457,-88.07811
33498,,,141,22.05.2016,,,4:00:00,30.88465,-88.07814
33498,,,141,22.05.2016,,,5:00:00,30.88489,-88.07872
33498,,,141,22.05.2016,,,6:00:00,30.88498,-88.07873
33498,,,141,22.05.2016,,,7:00:00,30.88496,-88.07867
33498,,,141,22.05.2016,,,8:00:00,30.88501,-88.07862
33498,,,142,22.05.2016,,,9:00:00,30.88493,-88.07849
33498,,,142,22.05.2016,,,10:00:00,30.88499,-88.07848
33498,,,142,22.05.2016,,,11:00:00,30.88467,-88.0785
33498,,,142,22.05.2016,,,12:00:00,30.88492,-88.07836
33498,,,142,22.05.2016,,,13:00:00,30.88491,-88.07856
33498,,,142,22.05.2016,,,14:00:00,30.88475,-88.07872
33498,,,142,22.05.2016,,,15:00:00,30.88488,-88.07854
33498,,,142,22.05.2016,,,16:00:00,30.88493,-88.0784
33498,,,142,22.05.2016,,,17:00:00,30.88462,-88.07853
33498,,,142,22.05.2016,,,18:00:00,30.88441,-88.07857
33498,,,142,22.05.2016,,,19:00:00,30.88441,-88.07858
33498,,,142,22.05.2016,,,20:00:00,30.8846,-88.079
33498,,,142,22.05.2016,,,21:00:00,30.8846,-88.07911
33498,,,142,23.05.2016,,,0:00:00,30.88443,-88.0791
33498,,,142,23.05.2016,,,1:01:00,30.88442,-88.07897
33498,,,142,23.05.2016,,,2:00:00,30.88455,-88.07901
33498,,,142,23.05.2016,,,3:02:00,30.88424,-88.07939
33498,,,142,23.05.2016,,,4:00:00,30.88425,-88.07982
33498,,,142,23.05.2016,,,5:01:00,30.88424,-88.07995
33498,,,142,23.05.2016,,,6:00:00,30.8843,-88.08026
33498,,,142,23.05.2016,,,7:00:00,30.88417,-88.08017
33498,,,142,23.05.2016,,,8:00:00,30.88446,-88.08015
33498,,,143,23.05.2016,,,9:01:00,30.88439,-88.0802
33498,,,143,23.05.2016,,,10:01:00,30.88418,-88.08036
33498,,,143,23.05.2016,,,11:02:00,30.88434,-88.08013
33498,,,143,23.05.2016,,,12:00:00,30.88443,-88.08018
33498,,,143,23.05.2016,,,13:01:00,30.88436,-88.08024
33498,,,143,23.05.2016,,,14:00:00,30.8844,-88.0804
33498,,,143,23.05.2016,,,15:00:00,30.88434,-88.08021
33498,,,143,23.05.2016,,,16:00:00,30.88445,-88.08045
33498,,,143,23.05.2016,,,17:01:00,30.8844,-88.08092
33498,,,143,23.05.2016,,,18:00:00,30.8843,-88.08094
33498,,,143,23.05.2016,,,19:02:00,30.8846,-88.08068
33498,,,143,23.05.2016,,,20:02:00,30.88473,-88.08051
33498,,,143,23.05.2016,,,21:00:00,30.88439,-88.08116
33498,,,143,24.05.2016,,,0:00:00,30.88461,-88.08113
33498,,,143,24.05.2016,,,1:00:00,30.88457,-88.08085
33498,,,143,24.05.2016,,,2:00:00,30.88475,-88.08049
33498,,,143,24.05.2016,,,3:00:00,30.88462,-88.08051
33498,,,143,24.05.2016,,,4:00:00,30.88473,-88.08057
33498,,,143,24.05.2016,,,5:00:00,30.8847,-88.08074
33498,,,143,24.05.2016,,,6:00:00,30.88473,-88.0806
33498,,,143,24.05.2016,,,7:00:00,30.88465,-88.08064
33498,,,143,24.05.2016,,,8:00:00,30.88465,-88.08054
33498,,,144,24.05.2016,,,9:00:00,30.88471,-88.08081
33498,,,144,24.05.2016,,,10:00:00,30.88478,-88.08049
33498,,,144,24.05.2016,,,11:00:00,30.88464,-88.08061
33498,,,144,24.05.2016,,,12:00:00,30.88458,-88.08065
33498,,,144,24.05.2016,,,13:00:00,30.88458,-88.08058
33498,,,144,24.05.2016,,,14:00:00,30.88472,-88.0805
33498,,,144,24.05.2016,,,15:00:00,30.88454,-88.0804
33498,,,144,24.05.2016,,,16:00:00,30.88462,-88.08046
33498,,,144,24.05.2016,,,17:00:00,30.8845,-88.08068
33498,,,144,24.05.2016,,,18:00:00,30.88394,-88.08052
33498,,,144,24.05.2016,,,19:00:00,30.88419,-88.07988
33498,,,144,24.05.2016,,,20:00:00,30.8844,-88.07987
33498,,,144,24.05.2016,,,21:00:00,30.88476,-88.07939
33498,,,144,25.05.2016,,,0:00:00,30.88479,-88.08
33498,,,144,25.05.2016,,,1:00:00,30.88495,-88.07963
33498,,,144,25.05.2016,,,2:00:00,30.88501,-88.07936
33498,,,144,25.05.2016,,,3:00:00,30.88543,-88.079
33498,,,144,25.05.2016,,,4:00:00,30.88536,-88.07939
33498,,,144,25.05.2016,,,5:00:00,30.88546,-88.07943
33498,,,144,25.05.2016,,,6:00:00,30.88537,-88.0791
33498,,,144,25.05.2016,,,7:00:00,30.88537,-88.07947
33498,,,144,25.05.2016,,,8:00:00,30.88552,-88.07929
33498,,,145,25.05.2016,,,9:00:00,30.88538,-88.07939
33498,,,145,25.05.2016,,,10:00:00,30.88556,-88.07936
33498,,,145,25.05.2016,,,11:00:00,30.88546,-88.07944
33498,,,145,25.05.2016,,,12:00:00,30.88542,-88.07942
33498,,,145,25.05.2016,,,13:00:00,30.88543,-88.07939
33498,,,145,25.05.2016,,,14:00:00,30.88537,-88.07946
33498,,,145,25.05.2016,,,15:00:00,30.88544,-88.07936
33498,,,145,25.05.2016,,,16:00:00,30.88579,-88.0789
33498,,,145,25.05.2016,,,17:00:00,30.88489,-88.07901
33498,,,145,25.05.2016,,,18:00:00,30.88465,-88.07882
33498,,,145,25.05.2016,,,19:00:00,30.88466,-88.07869
33498,,,145,25.05.2016,,,20:00:00,30.88491,-88.07887
33498,,,145,25.05.2016,,,21:00:00,30.88491,-88.07886
33498,,,145,26.05.2016,,,0:00:00,30.88475,-88.07859
33498,,,145,26.05.2016,,,1:00:00,30.88531,-88.07875
33498,,,145,26.05.2016,,,2:00:00,30.88532,-88.07807
33498,,,145,26.05.2016,,,3:00:00,30.88487,-88.0775
33498,,,145,26.05.2016,,,4:00:00,30.88475,-88.07743
33498,,,145,26.05.2016,,,5:00:00,30.88496,-88.07747
33498,,,145,26.05.2016,,,6:00:00,30.88487,-88.07755
33498,,,145,26.05.2016,,,7:00:00,30.88488,-88.07751
33498,,,145,26.05.2016,,,8:00:00,30.88504,-88.07757
33498,,,146,26.05.2016,,,9:00:00,30.88459,-88.07771
33498,,,146,26.05.2016,,,10:00:00,30.88488,-88.07752
33498,,,146,26.05.2016,,,11:00:00,30.88496,-88.07756
33498,,,146,26.05.2016,,,12:00:00,30.8849,-88.07757
33498,,,146,26.05.2016,,,13:00:00,30.88497,-88.07736
33498,,,146,26.05.2016,,,14:00:00,30.88488,-88.07777
33498,,,146,26.05.2016,,,15:00:00,30.88514,-88.07788
33498,,,146,27.05.2016,,,0:00:00,30.88495,-88.07796
33498,,,146,27.05.2016,,,1:00:00,30.88482,-88.07797
33498,,,146,27.05.2016,,,2:00:00,30.88545,-88.07739
33498,,,146,27.05.2016,,,3:00:00,30.88512,-88.07775
33498,,,146,27.05.2016,,,4:00:00,30.88507,-88.07779
33498,,,146,27.05.2016,,,5:00:00,30.88512,-88.07788
33498,,,146,27.05.2016,,,6:00:00,30.88491,-88.07835
33498,,,146,27.05.2016,,,7:00:00,30.88469,-88.07851
33498,,,146,27.05.2016,,,8:00:00,30.88505,-88.07861
33498,,,146,27.05.2016,,,9:00:00,30.88499,-88.07865
33498,,,146,27.05.2016,,,10:00:00,30.88482,-88.07848
33498,,,146,27.05.2016,,,11:00:00,30.88492,-88.07881
33498,,,146,27.05.2016,,,12:00:00,30.88492,-88.07868
33498,,,146,27.05.2016,,,13:00:00,30.88488,-88.07865
33498,,,146,27.05.2016,,,14:00:00,30.88497,-88.07862
33498,,,147,27.05.2016,,,15:00:00,30.88485,-88.07864
33498,,,147,27.05.2016,,,16:00:00,30.88513,-88.07841
33498,,,147,27.05.2016,,,17:00:00,30.88527,-88.07861
33498,,,147,27.05.2016,,,18:00:00,30.88522,-88.07841
33498,,,147,27.05.2016,,,19:00:00,30.88562,-88.07854
33498,,,147,27.05.2016,,,20:00:00,30.88627,-88.07921
33498,,,147,27.05.2016,,,21:00:00,30.88639,-88.07944
33498,,,147,28.05.2016,,,0:00:00,30.88674,-88.07918
33498,,,147,28.05.2016,,,1:00:00,30.88679,-88.07994
33498,,,147,28.05.2016,,,2:00:00,30.88705,-88.08045
33498,,,147,28.05.2016,,,3:00:00,30.88703,-88.08039
33498,,,147,28.05.2016,,,4:00:00,30.88718,-88.08061
33498,,,147,28.05.2016,,,5:00:00,30.8876,-88.07999
33498,,,147,28.05.2016,,,6:00:00,30.88767,-88.07994
33498,,,147,28.05.2016,,,7:00:00,30.88751,-88.07992
33498,,,147,28.05.2016,,,8:00:00,30.88752,-88.08003
33498,,,148,28.05.2016,,,9:00:00,30.88748,-88.08007
33498,,,148,28.05.2016,,,10:00:00,30.88739,-88.08013
33498,,,148,28.05.2016,,,11:00:00,30.8878,-88.07994
33498,,,148,28.05.2016,,,12:00:00,30.88738,-88.07997
33498,,,148,28.05.2016,,,13:00:00,30.88746,-88.08006
33498,,,148,28.05.2016,,,14:00:00,30.88746,-88.07997
33498,,,148,28.05.2016,,,15:00:00,30.88751,-88.07968
33498,,,148,28.05.2016,,,16:00:00,30.88758,-88.07993
33498,,,148,28.05.2016,,,17:00:00,30.88756,-88.07988
33498,,,148,28.05.2016,,,18:00:00,30.88757,-88.07992
33498,,,148,28.05.2016,,,19:00:00,30.88731,-88.08007
33498,,,148,28.05.2016,,,20:00:00,30.8868,-88.07981
33498,,,148,28.05.2016,,,21:00:00,30.88727,-88.07915
33498,,,148,29.05.2016,,,0:00:00,30.88776,-88.07878
33498,,,148,29.05.2016,,,1:00:00,30.88843,-88.07894
33498,,,148,29.05.2016,,,2:00:00,30.88844,-88.07894
33498,,,148,29.05.2016,,,3:00:00,30.88949,-88.07935
33498,,,148,29.05.2016,,,4:00:00,30.89046,-88.07862
33498,,,148,29.05.2016,,,5:00:00,30.8903,-88.07854
33498,,,148,29.05.2016,,,6:00:00,30.89031,-88.07839
33498,,,148,29.05.2016,,,7:00:00,30.89021,-88.07839
33498,,,148,29.05.2016,,,8:00:00,30.89027,-88.07862
33498,,,149,29.05.2016,,,9:00:00,30.89033,-88.0783
33498,,,149,29.05.2016,,,10:00:00,30.89034,-88.07817
33498,,,149,29.05.2016,,,11:00:00,30.89031,-88.07807
33498,,,149,29.05.2016,,,12:00:00,30.89021,-88.07819
33498,,,149,29.05.2016,,,13:00:00,30.89031,-88.07833
33498,,,149,29.05.2016,,,14:00:00,30.89086,-88.07776
33498,,,149,29.05.2016,,,15:00:00,30.89089,-88.0772
33498,,,149,29.05.2016,,,16:00:00,30.89092,-88.07713
33498,,,149,29.05.2016,,,17:00:00,30.89098,-88.07672
33498,,,149,29.05.2016,,,18:00:00,30.89026,-88.07662
33498,,,149,29.05.2016,,,19:00:00,30.89029,-88.07695
33498,,,149,29.05.2016,,,20:00:00,30.89035,-88.07685
33498,,,149,29.05.2016,,,21:00:00,30.89014,-88.07698
33498,,,149,30.05.2016,,,0:00:00,30.89021,-88.07743
33498,,,149,30.05.2016,,,1:01:00,30.89,-88.07772
33498,,,149,30.05.2016,,,2:00:00,30.89016,-88.07754
33498,,,149,30.05.2016,,,3:02:00,30.89021,-88.0776
33498,,,149,30.05.2016,,,4:00:00,30.89017,-88.07745
33498,,,149,30.05.2016,,,5:01:00,30.89029,-88.07761
33498,,,149,30.05.2016,,,6:00:00,30.89038,-88.07769
33498,,,149,30.05.2016,,,7:00:00,30.89021,-88.07762
33498,,,149,30.05.2016,,,8:00:00,30.89016,-88.07732
33498,,,150,30.05.2016,,,9:01:00,30.89028,-88.0776
33498,,,150,30.05.2016,,,10:01:00,30.8902,-88.07739
33498,,,150,30.05.2016,,,11:02:00,30.8903,-88.07775
33498,,,150,30.05.2016,,,12:00:00,30.89028,-88.07753
33498,,,150,30.05.2016,,,13:01:00,30.89022,-88.07751
33498,,,150,30.05.2016,,,14:00:00,30.89029,-88.07751
33498,,,150,30.05.2016,,,15:00:00,30.8902,-88.07766
33498,,,150,30.05.2016,,,16:00:00,30.89035,-88.07787
33498,,,150,30.05.2016,,,17:01:00,30.89041,-88.07772
33498,,,150,30.05.2016,,,18:00:00,30.89031,-88.07785
33498,,,150,30.05.2016,,,19:02:00,30.89049,-88.0778
33498,,,150,30.05.2016,,,20:02:00,30.89054,-88.07755
33498,,,150,30.05.2016,,,21:00:00,30.8904,-88.07797
33498,,,150,31.05.2016,,,0:00:00,30.89036,-88.07826
33498,,,150,31.05.2016,,,1:00:00,30.89029,-88.07787
33498,,,150,31.05.2016,,,2:00:00,30.8907,-88.07792
33498,,,150,31.05.2016,,,3:00:00,30.89074,-88.07741
33498,,,150,31.05.2016,,,4:00:00,30.89055,-88.0776
33498,,,150,31.05.2016,,,5:00:00,30.89048,-88.07755
33498,,,150,31.05.2016,,,6:00:00,30.89038,-88.07764
33498,,,150,31.05.2016,,,7:00:00,30.89059,-88.0775
33498,,,150,31.05.2016,,,8:00:00,30.89059,-88.07757
33498,,,151,31.05.2016,,,9:00:00,30.89053,-88.07776
33498,,,151,31.05.2016,,,10:00:00,30.89057,-88.07764
33498,,,151,31.05.2016,,,11:00:00,30.8905,-88.07775
33498,,,151,31.05.2016,,,12:00:00,30.89054,-88.07755
33498,,,151,31.05.2016,,,13:00:00,30.89059,-88.07764
33498,,,151,31.05.2016,,,14:00:00,30.89053,-88.07745
33498,,,151,31.05.2016,,,15:00:00,30.89058,-88.07794
33498,,,151,31.05.2016,,,16:00:00,30.89077,-88.07712
33498,,,151,31.05.2016,,,17:00:00,30.89071,-88.0761
33498,,,151,31.05.2016,,,18:00:00,30.89067,-88.07612
33498,,,151,31.05.2016,,,19:00:00,30.89058,-88.07621
33498,,,151,31.05.2016,,,20:00:00,30.88903,-88.07389
33498,,,151,31.05.2016,,,21:00:00,30.88908,-88.07381
33498,,,151,01.06.2016,,,0:00:00,30.88866,-88.07338
33498,,,151,01.06.2016,,,1:00:00,30.88872,-88.07366
33498,,,151,01.06.2016,,,2:00:00,30.88876,-88.07357
33498,,,151,01.06.2016,,,3:00:00,30.88885,-88.0737
33498,,,151,01.06.2016,,,4:00:00,30.88851,-88.07196
33498,,,151,01.06.2016,,,5:00:00,30.88967,-88.06682
33498,,,151,01.06.2016,,,6:00:00,30.8897,-88.06674
33498,,,151,01.06.2016,,,7:00:00,30.88917,-88.06491
33498,,,151,01.06.2016,,,8:00:00,30.88946,-88.06603
33498,,,152,01.06.2016,,,9:00:00,30.88957,-88.066
33498,,,152,01.06.2016,,,10:00:00,30.88961,-88.06588
33498,,,152,01.06.2016,,,11:00:00,30.88965,-88.06607
33498,,,152,01.06.2016,,,12:00:00,30.88951,-88.06602
33498,,,152,01.06.2016,,,13:00:00,30.88961,-88.06616
33498,,,152,01.06.2016,,,14:00:00,30.88945,-88.06624
33498,,,152,01.06.2016,,,15:00:00,30.88961,-88.06742
33498,,,152,01.06.2016,,,16:00:00,30.88834,-88.06666
33498,,,152,01.06.2016,,,17:00:00,30.88761,-88.06381
33498,,,152,01.06.2016,,,18:00:00,30.88747,-88.06381
33498,,,152,01.06.2016,,,19:00:00,30.8874,-88.06389
33498,,,152,01.06.2016,,,20:00:00,30.88737,-88.06385
33498,,,152,01.06.2016,,,21:00:00,30.88735,-88.06397
33498,,,152,02.06.2016,,,0:00:00,30.88639,-88.0636
33498,,,152,02.06.2016,,,1:00:00,30.88565,-88.06275
33498,,,152,02.06.2016,,,2:00:00,30.88504,-88.06208
33498,,,152,02.06.2016,,,3:00:00,30.88491,-88.06208
33498,,,152,02.06.2016,,,4:00:00,30.885,-88.06218
33498,,,152,02.06.2016,,,5:00:00,30.88498,-88.06214
33498,,,152,02.06.2016,,,6:00:00,30.88509,-88.06214
33498,,,152,02.06.2016,,,7:00:00,30.88505,-88.06218
